song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
0ACACkoHUwgfgY5CxVIL4N,97.938,audio_features,-12.583,1,0.0345,0.0806,0.692,0.694,0.565,0.194,0.000172
22naVVqr5Z4uN8wBWt23aO,96.621,audio_features,-11.953,1,0.0355,0.394,0.972,0.835,0.405,0.77,0.0
7yYWlhU8uy27bLV6gxPcFD,137.703,audio_features,-9.823,1,0.0265,0.0517,0.675,0.646,0.479,0.056,0.0
48YkpE5enOln5c7jXSTuHL,121.042,audio_features,-9.215,0,0.0713,0.841,0.593,0.606,0.769,0.14,1.64e-05
1skQgtTyuxpGsKgWUEhz7s,91.714,audio_features,-15.335,0,0.0286,0.0803,0.377,0.586,0.258,0.533,2.05e-05
6TlQ5fbojNRuG0hPQMbxeW,90.96,audio_features,-3.366,0,0.0381,0.353,0.19,0.286,0.822,2.31e-05,1.31e-05
7dVDWf0wud70V4PgYfKnaG,90.861,audio_features,-5.261,1,0.0355,0.0959,0.891,0.5,0.921,0.000165,0.00118
2W2vmNmTLERMWT9XBxm35E,80.127,audio_features,-7.411,1,0.0451,0.0686,0.456,0.719,0.631,0.0235,0.702
2s1gKDfyy4wTv5gzZleWUT,117.083,audio_features,-12.01,1,0.0279,0.097,0.543,0.695,0.502,0.327,0.0
0kQOWm8vYnQEb2gVWITaAA,179.692,audio_features,-12.098,1,0.0333,0.0509,0.926,0.515,0.522,0.651,0.0
7zE9E6iBKPCwCW6orDoY4X,110.434,audio_features,-11.243,1,0.0324,0.221,0.74,0.765,0.573,0.138,1.92e-05
2zmsNHtqzzYhLdHri1cKry,207.204,audio_features,-9.553,1,0.0504,0.17,0.971,0.374,0.441,0.723,0.0
286NP8kXWzx2uHb5tr7TGv,91.324,audio_features,-4.22,1,0.0286,0.133,0.751,0.667,0.828,0.571,0.000128
5vpDsiVqiZLRwKAzQO708k,104.705,audio_features,-13.308,1,0.112,0.0625,0.762,0.888,0.584,0.0385,3.19e-06
3iV11AiIEDIOVjKy3kgjld,129.843,audio_features,-5.699,1,0.0497,0.126,0.576,0.578,0.896,0.00104,0.00513
6OZAcgTPxmjUTuiatU0Viq,84.42,audio_features,-4.256,1,0.032,0.218,0.29,0.341,0.862,0.000437,0.563
19ScoKGqnfUggyqOVQjsoH,142.942,audio_features,-5.731,1,0.0351,0.0365,0.896,0.748,0.835,0.0854,1.97e-06
1SY2vughwKmVPm1Lmf5Nl7,136.196,audio_features,-9.178,1,0.0463,0.0687,0.632,0.612,0.848,0.00291,0.00319
5zCJvrT3C7cIfHsR5iG95l,75.178,audio_features,-11.8,1,0.0537,0.161,0.413,0.614,0.235,0.813,5.68e-06
7yhmvQh1JOzbNiNFQo4Tfc,89.626,audio_features,-12.979,1,0.0264,0.108,0.523,0.589,0.368,0.475,0.0
5gJKsGij5oGt5H5RSFYXPa,89.748,audio_features,-9.912,1,0.0441,0.0601,0.897,0.671,0.742,0.121,0.679
2Uu4AnnMTJpevC0IrwAuOW,91.263,audio_features,-6.596,1,0.0406,0.0724,0.832,0.73,0.61,0.577,2.18e-06
3lfWaQLyg71Uar9gAgFVWV,95.926,audio_features,-10.418,1,0.0888,0.0703,0.883,0.67,0.567,0.496,0.0
4JYUDRtPZuVNi7FAnbHyux,177.371,audio_features,-5.3,1,0.427,0.325,0.799,0.52,0.847,0.272,0.0
4uB28m7RAflobYpnLMb6A2,197.043,audio_features,-8.699,1,0.115,0.0702,0.433,0.18,0.934,3.32e-05,0.000551
2W58HMaCbjcUfZnZaeHtcC,89.564,audio_features,-4.322,1,0.212,0.136,0.624,0.648,0.841,0.31,0.0
3DkHNCA4QRBQgTzF2T18hm,78.049,audio_features,-9.051,1,0.0261,0.111,0.403,0.507,0.535,0.00215,0.495
0JHwHqPlca9zCnGnQenAEW,93.881,audio_features,-7.529,1,0.0492,0.117,0.751,0.787,0.585,0.0118,3.02e-05
6wAdJF85cna96BwQn2Pg8c,81.65,audio_features,-7.312,0,0.0447,0.174,0.55,0.401,0.863,0.00079,1.39e-06
1gd7Q7mxviLWkG5HgvAMAc,98.226,audio_features,-10.427,1,0.0319,0.292,0.604,0.556,0.393,0.649,0.0
0wva7TtE4QUkKtnMHP9BpT,120.378,audio_features,-12.88,0,0.0708,0.0943,0.902,0.818,0.475,0.471,0.0
4eNrD9PPOawkVxYzqRkc4D,78.971,audio_features,-11.815,1,0.0253,0.182,0.48,0.556,0.427,0.0625,0.000627
2Nc1Tl1qHWLAtBnqRJmkP3,119.538,audio_features,-11.646,1,0.0579,0.0692,0.972,0.93,0.767,0.454,0.192
392COIitLMUIOwLDEq7Yh7,122.85,audio_features,-10.508,1,0.027,0.0385,0.309,0.641,0.429,0.312,3.69e-06
59FwEQpuagQZQVP71h9OIq,134.472,audio_features,-7.411,1,0.049,0.0855,0.0722,0.511,0.867,0.0278,0.113
3sYWyVGfPuit80szWXhrRA,119.19,audio_features,-8.733,0,0.041,0.0815,0.568,0.683,0.766,0.554,0.00346
2vfCSwToh0Am0O4zgHXfn7,72.471,audio_features,-13.192,1,0.102,0.205,0.262,0.538,0.51,0.726,0.0187
7bZtI85x9Vw2t6EkvILqkr,180.021,audio_features,-11.505,1,0.0441,0.101,0.905,0.58,0.527,0.332,2.96e-06
2smax1OWAxOo63p14G8KZx,84.841,audio_features,-12.611,1,0.0712,0.552,0.327,0.45,0.501,0.49,2.51e-05
6N7JMoaUYgo4pwPgsnSobr,111.549,audio_features,-15.886,1,0.0318,0.192,0.354,0.422,0.208,0.896,0.0265
5pbfZdAP7xUu354ZQBhTS2,106.226,audio_features,-6.942,1,0.111,0.112,0.445,0.55,0.877,0.0244,0.0838
4dTtYVQzlwBMpVyQ4h3wy2,173.163,audio_features,-8.244,1,0.411,0.106,0.711,0.622,0.714,0.191,0.0
2WBdwIbWx9glAFgzuwqCEI,159.109,audio_features,-7.697,1,0.0333,0.0535,0.961,0.601,0.775,0.368,0.0
3PHLZ5wmtyZha1pp2405OT,115.375,audio_features,-11.811,1,0.0294,0.118,0.168,0.719,0.22,0.736,9.4e-06
4xdHI4eFNst0vTZuuKrWjr,105.435,audio_features,-5.373,1,0.041,0.0774,0.147,0.35,0.828,0.000217,0.000161
373yGkNo74RZgmQgTiR8xK,114.044,audio_features,-16.964,1,0.0416,0.127,0.53,0.761,0.103,0.944,0.0
0SAIjVOwxVnO1l9HGvLuOU,132.989,audio_features,-12.507,0,0.256,0.203,0.699,0.869,0.725,0.0453,0.0
1uDXGhm8Wgwpmzgm8k1F7r,92.248,audio_features,-10.073,1,0.0352,0.126,0.397,0.644,0.234,0.474,0.0
3634aKisKlGdUfD9V3MOY5,90.019,audio_features,-8.965,1,0.04,0.22,0.131,0.285,0.619,0.148,0.0243
3vaONhSGEscyYeYoGpMLW4,105.241,audio_features,-9.001,1,0.045,0.09,0.234,0.412,0.88,0.00252,4.39e-05
3bOvAqhaZNSWpGVIvHEx8B,96.145,audio_features,-6.455,0,0.265,0.117,0.449,0.913,0.712,0.0643,0.00176
1300POeOaj8qho30FRHjgf,133.739,audio_features,-8.958,1,0.0274,0.216,0.812,0.631,0.638,0.4,0.000516
4jJfa4mO5JjV9Tz2aAxE2M,104.058,audio_features,-2.865,1,0.0391,0.0954,0.589,0.359,0.913,6.31e-05,0.0121
7IljDTNkQEyy77CcaRbiAj,95.969,audio_features,-7.748,1,0.029,0.122,0.235,0.231,0.477,0.747,2.61e-06
0OgX5NA7KFx8FCr5W0HYl9,142.553,audio_features,-7.36,1,0.0495,0.0445,0.912,0.662,0.461,0.315,1.12e-06
2sW8fmnISifQTRgnRrQTYW,76.083,audio_features,-11.836,1,0.0764,0.106,0.192,0.607,0.294,0.778,0.162
0ul12ulRfLyO5fgVvaq2Ex,116.493,audio_features,-10.694,1,0.163,0.386,0.927,0.891,0.648,0.396,0.0
46LI9mnlQ8fJHH47ioBubg,169.642,audio_features,-13.353,1,0.0291,0.127,0.448,0.509,0.242,0.714,0.000365
4JOEMgLkrHp8K1XNmyNffH,75.664,audio_features,-27.021,1,0.0438,0.0795,0.0304,0.17,0.0479,0.981,0.906
4ZYM6R5nOZywxACY90Bsla,99.965,audio_features,-12.704,0,0.177,0.076,0.666,0.868,0.372,0.0103,0.00455
121ILFThNZH9Egncny7upu,160.957,audio_features,-7.278,1,0.0498,0.164,0.711,0.62,0.697,0.0315,0.0
6EKywtYHtZLAvxyEcqrbE7,100.089,audio_features,-19.155,1,0.0396,0.0784,0.132,0.145,0.174,0.516,0.633
6PrExPgJLYAX9mH5p41gOm,74.819,audio_features,-7.85,1,0.0306,0.765,0.373,0.49,0.479,0.824,0.000523
0qU806xTLhuZ5kCrex2x4r,103.778,audio_features,-10.296,0,0.0313,0.265,0.917,0.74,0.684,0.279,0.206
6g48vpikqU2atsrDXdGzKo,140.639,audio_features,-6.086,1,0.0788,0.064,0.642,0.544,0.917,0.0306,5.32e-06
6opIwpImZYdxNgG4wpDxED,144.339,audio_features,-4.433,1,0.0552,0.104,0.951,0.665,0.888,0.0695,0.00147
3SHvRyQDsmumq48SF7jtVk,168.788,audio_features,-7.056,0,0.0403,0.0759,0.843,0.735,0.629,0.293,0.0
24U1h00cprjT12WiDL1YX8,146.022,audio_features,-5.005,1,0.0645,0.135,0.364,0.441,0.985,0.000541,0.00368
3Tsh9pjiJ5cvmuiZALdgVz,104.372,audio_features,-9.547,1,0.0304,0.122,0.374,0.515,0.565,0.113,1.35e-05
2knsLYmp9rPOXXC4GhAKKi,93.503,audio_features,-12.111,1,0.0247,0.128,0.756,0.647,0.402,0.0149,0.0
61fT12l0R16DiB9dd4zkfy,177.669,audio_features,-5.007,0,0.37,0.118,0.674,0.773,0.668,0.5,0.0
4ti5I6Wxmj8CNpAxVHKohx,183.768,audio_features,-9.789,1,0.029,0.187,0.496,0.349,0.781,5.03e-05,0.0264
2V2pxcEfn5zs79sE7qcewA,77.988,audio_features,-11.227,1,0.0276,0.106,0.172,0.441,0.258,0.661,0.0
7MtlureL5VXmDnyoUeBxsd,143.586,audio_features,-6.692,1,0.0457,0.337,0.358,0.323,0.825,0.00198,0.0824
1SvET7grrtsHT0CkyJjJcZ,122.427,audio_features,-10.398,0,0.033,0.184,0.542,0.45,0.376,0.223,0.00489
5Ext9ObPEi7wIcv5AiQWJy,84.563,audio_features,-9.137,0,0.0315,0.121,0.141,0.317,0.498,0.0515,0.306
2iehL6Q3m5NUDanDT2IKwT,144.665,audio_features,-10.438,1,0.0267,0.067,0.511,0.621,0.469,0.22,3.34e-05
06isZAG9Bgm4jhPj7V0Rhx,99.078,audio_features,-5.724,1,0.0352,0.323,0.56,0.455,0.918,0.000399,0.0134
42rFOQqHmXf9IkdwVqkooK,167.907,audio_features,-12.274,1,0.335,0.122,0.778,0.477,0.566,0.238,0.0
63gHnuI9MzZA4lLob8t9IY,87.994,audio_features,-8.208,1,0.287,0.656,0.647,0.705,0.71,0.122,0.0
3bH8PZsfbCRIoeNiFm7JmU,108.998,audio_features,-10.988,1,0.0716,0.109,0.407,0.569,0.579,0.5,2.79e-05
1StXVL5gClph4z4XzanYko,180.562,audio_features,-16.413,1,0.04,0.0938,0.0693,0.262,0.0847,0.827,4.82e-05
3vuxeQgFafAYvOghmxqLLK,137.787,audio_features,-8.352,1,0.0473,0.324,0.625,0.212,0.554,0.00325,0.859
65e7BhKBuKYl6UfCzYVRGT,204.401,audio_features,-10.236,1,0.0978,0.116,0.663,0.474,0.306,0.808,0.0
005Dlt8Xaz3DkaXiRJgdiS,147.053,audio_features,-10.755,0,0.0341,0.279,0.698,0.715,0.621,0.117,1.07e-06
7n8HjcaEQzwwpyxHdjWjQq,136.482,audio_features,-16.494,1,0.0353,0.143,0.243,0.484,0.0631,0.972,0.000292
29VrHhpC5AS9b7XJYDPhqb,90.995,audio_features,-12.367,0,0.302,0.109,0.74,0.802,0.461,0.0757,0.0
7h14W1uQK7sjpVI1oVTobt,80.152,audio_features,-10.883,1,0.0723,0.117,0.707,0.639,0.37,0.504,0.587
7ywlnXV5O0h8T5pCRUN1f5,94.459,audio_features,-3.923,1,0.0376,0.169,0.696,0.369,0.948,0.141,0.253
3wBy12K7BHKHJspUwJw8fq,141.742,audio_features,-8.355,1,0.0346,0.0709,0.0495,0.298,0.416,0.0978,4.8e-06
7hgtn706RqLE5q1mWe8aQx,137.38,audio_features,-6.752,1,0.0424,0.0792,0.692,0.668,0.788,7.48e-05,0.108
1BK353EYyBMkDd80kmfrqA,88.349,audio_features,-9.078,0,0.0771,0.0478,0.673,0.666,0.732,0.709,0.000132
355RUwXtdecClzxv1zU98n,97.434,audio_features,-4.547,1,0.28,0.0591,0.598,0.902,0.756,0.417,0.0
2kQtKFkPMdL5Jf7xk4T9SI,79.966,audio_features,-6.178,1,0.0369,0.13,0.964,0.573,0.946,0.165,0.00028
3eUO1HxxYRFt9nRR4dM8Gd,112.89,audio_features,-11.54,1,0.0287,0.1,0.688,0.659,0.51,0.114,0.0038
2pMAmZdHfQHyqJCXJbfhK3,172.387,audio_features,-5.802,0,0.225,0.0559,0.579,0.691,0.834,0.0161,0.0
02KG9DpLT3bV4fzUM1bORW,105.764,audio_features,-11.095,1,0.0321,0.329,0.883,0.616,0.766,0.0268,1.05e-06
6aaPceG6TnixvAZQ1wBMdp,101.02,audio_features,-7.997,1,0.326,0.106,0.734,0.854,0.649,0.281,0.0
5jPB0XbTQ89o5DDd0WzJ6p,98.424,audio_features,-14.791,1,0.0265,0.275,0.5,0.615,0.219,0.595,8.88e-06
1FJSXlDrgr9AS37w67CPHP,163.776,audio_features,-7.105,1,0.037,0.0965,0.506,0.358,0.643,0.414,4.24e-05
6NJQpFNkDCMaRBogIi9sOI,162.189,audio_features,-3.26,1,0.215,0.253,0.435,0.311,0.882,0.00895,0.205
41ww8W0WL4pZI0A7nK4vzA,102.208,audio_features,-6.634,1,0.082,0.264,0.469,0.601,0.652,0.1,0.0322
3UQAKY0SUEonxneROvv4jy,84.991,audio_features,-5.713,1,0.31,0.487,0.504,0.727,0.831,0.0632,3.63e-05
4yg2qSpnVAbQLPjCJTWwtY,170.124,audio_features,-17.684,1,0.0468,0.109,0.108,0.367,0.0527,0.962,0.00679
2fAYTT9kcUm8tnUrhD80sC,142.702,audio_features,-6.423,1,0.031,0.4,0.461,0.522,0.738,0.0286,5.8e-06
7kTZ41YHhcWAp4M0JJ29xP,161.0,audio_features,-8.697,1,0.0343,0.238,0.968,0.604,0.807,0.262,7.48e-05
7nfPLTcf3UwAADE1X25PdR,150.647,audio_features,-8.642,1,0.0718,0.484,0.618,0.696,0.759,0.00436,2e-05
2ZQB09LvHaOuMJBgCfOKHp,181.967,audio_features,-11.348,1,0.0757,0.0883,0.952,0.661,0.619,0.543,0.0
51QzcFS7ynNkLiFbyJWKnA,138.403,audio_features,-12.627,1,0.0464,0.0604,0.475,0.557,0.518,0.208,0.0
27u3Rh4IWYPdwVST20ALrt,92.873,audio_features,-6.664,1,0.259,0.104,0.813,0.765,0.687,0.216,0.0
7oBazz4xCO7Ul3MJHhKy0Q,113.646,audio_features,-10.312,1,0.0812,0.272,0.295,0.51,0.641,0.0638,3.65e-06
3qHlBxD3acw5nrl7Padt0v,154.244,audio_features,-6.952,1,0.168,0.227,0.29,0.278,0.937,0.000535,0.118
5NTZM8YYeKM2YsGSffVIge,170.776,audio_features,-10.39,0,0.133,0.348,0.836,0.615,0.616,0.0399,0.000129
5SBMNVrRM8xZpyGYTYtfR9,96.409,audio_features,-4.278,1,0.049,0.0674,0.613,0.491,0.937,0.0578,0.0
6PyXH8zknCSDFUMMpWlqmm,88.316,audio_features,-14.745,0,0.0275,0.267,0.536,0.535,0.28,0.0687,1.27e-06
57R1nBluakXaayH9EzgwZa,79.851,audio_features,-16.216,0,0.0301,0.108,0.0398,0.109,0.117,0.842,0.00122
1l6DV8qhmCdgOKLSAFzPOe,93.956,audio_features,-4.305,1,0.0701,0.343,0.602,0.449,0.961,0.00854,0.00276
34VHJUNDzhylu6uZIu4L6z,93.994,audio_features,-8.869,1,0.0406,0.195,0.939,0.631,0.76,0.473,0.017
7eKkXV2jH4xGefItHAUk9g,83.405,audio_features,-5.534,1,0.0241,0.271,0.408,0.526,0.649,0.129,0.0
5FPtuiOupQoAprcMk74ZwP,77.189,audio_features,-12.88,1,0.0268,0.272,0.637,0.586,0.517,0.225,1.91e-06
3QVtDnXU5zqGWxWDFBMiDj,126.459,audio_features,-9.357,1,0.031,0.14,0.479,0.448,0.614,0.0675,0.0
32a0GKG71WxRfIeJI2zre4,85.963,audio_features,-5.314,1,0.0888,0.265,0.243,0.706,0.787,0.0127,0.0
0oakHTPj4SF7Si0NAsLwi8,156.926,audio_features,-4.218,1,0.0412,0.147,0.962,0.615,0.928,0.186,4.4e-06
7hgTD3nmWLbF58Rsugc27d,104.434,audio_features,-9.609,0,0.0435,0.0404,0.765,0.594,0.779,0.117,0.844
4EKxkcaHHu7uYJu6yWDnes,139.452,audio_features,-11.248,1,0.0343,0.0821,0.0768,0.403,0.708,0.0843,0.942
0grtL2b9mfjf9mfOxVZJhP,95.071,audio_features,-7.948,0,0.0539,0.0448,0.933,0.732,0.839,0.0456,0.031
1NnPMWzWlqNG4F1sPICTIJ,90.408,audio_features,-12.893,1,0.0277,0.406,0.394,0.589,0.353,0.53,0.000196
0eUJzAGs9OKSOmLVpsng7e,89.695,audio_features,-6.36,1,0.0455,0.353,0.825,0.449,0.938,0.00181,0.0
2GpBrAoCwt48fxjgjlzMd4,74.656,audio_features,-10.732,1,0.0572,0.917,0.609,0.55,0.49,0.368,9.96e-05
6Ot1jvIoVPAuGRKY8Qxue8,123.89,audio_features,-5.91,1,0.143,0.137,0.42,0.455,0.957,0.00864,1.61e-05
6EL8YOzVXsHvdb6QBaqONL,110.291,audio_features,-19.181,1,0.0327,0.153,0.125,0.246,0.0785,0.962,6.52e-06
4UW1IIT8D1xnuvW1oxeH0v,91.38,audio_features,-12.194,1,0.0254,0.0704,0.422,0.578,0.358,0.107,0.0016
3yMFBuIdPBdJkkzaPBDjKY,125.575,audio_features,-8.461,1,0.0408,0.256,0.349,0.331,0.722,0.00204,5.35e-05
6bIPHR8AJG5HAcn9oF21Ma,74.203,audio_features,-14.836,1,0.0303,0.12,0.148,0.396,0.341,0.384,0.568
5f8KgDZ8aQKQii0U1qdRbC,101.064,audio_features,-4.655,1,0.263,0.272,0.3,0.931,0.513,0.108,0.000435
0GeR6j3KxDNkLgjRbNgYxm,147.067,audio_features,-10.729,1,0.0666,0.116,0.782,0.543,0.65,0.649,0.0
1bQ4zbP8Fo0qAePTSOfYji,176.437,audio_features,-11.094,1,0.0437,0.102,0.142,0.287,0.499,0.464,0.000652
2hTx8adLNJBwhLsavI1Xvr,133.893,audio_features,-8.123,1,0.0496,0.642,0.646,0.526,0.982,0.00138,0.476
5lSl7vLwMnC6uHFzkFLptI,107.704,audio_features,-10.172,1,0.0674,0.0393,0.961,0.851,0.513,0.218,6.34e-05
0Z8N2t2ESzixtZAOOiQYEu,146.782,audio_features,-16.742,0,0.0477,0.0832,0.732,0.555,0.151,0.882,0.573
4au81WOeFQWUQvHh7WCGz2,102.046,audio_features,-7.208,0,0.0394,0.0751,0.842,0.911,0.49,0.029,0.00105
3X414ZlCf5U7pcpIaIcUkT,90.032,audio_features,-8.843,0,0.329,0.0693,0.885,0.763,0.541,0.466,0.0
3X5whob19D1tXZlpHGFLFt,95.94,audio_features,-10.65,1,0.0275,0.415,0.928,0.578,0.325,0.455,0.0
5F6rwEF15hN1jnhNk2YQHn,131.304,audio_features,-7.3,1,0.0632,0.0841,0.134,0.487,0.93,0.00241,2.82e-05
1OefsOF4JwGjOeLiWuUKTI,107.761,audio_features,-7.627,0,0.0351,0.0565,0.839,0.691,0.819,0.238,0.0049
6O3ic8wZqcbySOB2vW8Hsb,110.923,audio_features,-9.652,1,0.0345,0.142,0.945,0.775,0.457,0.17,0.0
1ijrMIqQvZNsnoqGukPzFD,104.425,audio_features,-22.779,1,0.033,0.0771,0.0967,0.402,0.046,0.979,0.513
4rySINbRE0vpRw9dpieZ5Q,102.849,audio_features,-6.465,1,0.0346,0.0816,0.925,0.806,0.631,0.214,0.0
0YYLatZXRuNdjgu1Hduwry,169.015,audio_features,-3.462,0,0.296,0.203,0.419,0.572,0.977,0.0585,1.74e-06
3If9Idk1rglOqubIsJcpmv,97.47,audio_features,-6.994,1,0.0283,0.107,0.362,0.531,0.729,0.000119,0.00013
5mc6EyF1OIEOhAkD0Gg9Lc,89.991,audio_features,-8.639,0,0.0427,0.133,0.586,0.546,0.724,0.000273,0.667
0tHOTQBn2M4CD2dcyHivth,104.042,audio_features,-9.79,0,0.0399,0.34,0.508,0.574,0.915,0.00175,0.664
7aGYG6w2hMxiJXot3LZVTS,150.382,audio_features,-4.961,1,0.0418,0.221,0.914,0.663,0.818,0.161,0.0
4VcV0t8VN6AZcWTznJOUUN,131.396,audio_features,-3.438,0,0.0279,0.258,0.649,0.73,0.731,0.278,0.0
2AR6gN4QVBdJ8iw2KSG7fQ,144.28,audio_features,-4.431,0,0.0537,0.0661,0.895,0.847,0.814,0.399,1.23e-05
3fQ5zC4aLynBpXqL8tswID,200.263,audio_features,-14.997,1,0.0345,0.587,0.333,0.327,0.22,0.794,1.75e-05
6av3uLAacGG7c9fjshWmuH,82.743,audio_features,-7.607,0,0.0345,0.0881,0.275,0.438,0.71,0.342,0.0
4msPRe3NEDVL6dsBcE7AhL,112.683,audio_features,-12.223,1,0.0279,0.46,0.906,0.669,0.754,0.134,0.0069
0q3dawIqs8A5PphPhap98V,109.542,audio_features,-5.432,1,0.142,0.41,0.895,0.527,0.842,0.0029,0.112
725QAOexNLmGZiFMN7U8pF,109.449,audio_features,-9.119,1,0.0367,0.853,0.673,0.69,0.542,0.567,0.000779
12s8P9IFXjJWwVnX7u26ca,99.313,audio_features,-8.865,0,0.0473,0.0892,0.728,0.506,0.81,0.000885,0.796
2tJlASUdstRCCecAN9rThS,151.969,audio_features,-6.881,1,0.0326,0.175,0.774,0.473,0.856,0.146,0.000658
5cDS0AxJMZkAHjuwfUomJI,127.937,audio_features,-7.984,1,0.0381,0.287,0.346,0.365,0.706,0.021,0.792
7bQWdJkRRX3FIflOR5B2tg,187.574,audio_features,-8.333,1,0.0565,0.0849,0.899,0.433,0.542,0.623,0.0
16E7LWSzLLMPWYGNCwu7Sc,121.575,audio_features,-8.746,0,0.0344,0.0937,0.655,0.49,0.845,0.00714,1.03e-05
4oDcVoJb3xYz5RDyBzkRJY,97.995,audio_features,-8.061,0,0.326,0.251,0.621,0.744,0.849,0.409,0.0
7b2Uwgd1SxeNmjkiJabvCq,128.009,audio_features,-7.001,1,0.03,0.31,0.165,0.559,0.364,0.337,0.000347
5nJ96pOx3kXvmISLO7xKIb,100.053,audio_features,-27.691,1,0.0363,0.0878,0.333,0.743,0.0262,0.91,0.0241
2mLjLAlChZXZpIZfyPF8Le,193.477,audio_features,-8.283,1,0.176,0.151,0.826,0.624,0.804,0.0019,0.108
0dUGmwjvHXmuPREv0xfdTC,107.394,audio_features,-8.713,1,0.039,0.265,0.979,0.696,0.484,0.552,0.0
2OggiWqL8exckT6kOrcDuA,120.396,audio_features,-9.085,1,0.046,0.528,0.237,0.566,0.785,0.0809,0.0
3Aw66bt9BL2sjqxhFRpyDy,91.547,audio_features,-5.918,0,0.0694,0.151,0.881,0.583,0.832,0.402,3.28e-05
5oqukcHWfqq7HGjyKwLX1y,79.98,audio_features,-8.854,1,0.0258,0.0664,0.311,0.568,0.366,0.417,3.39e-06
6BoMeHQItchMLEc8Uz93u2,119.917,audio_features,-8.799,1,0.0457,0.116,0.962,0.721,0.748,0.414,2.33e-06
78YknDXAOrz0E9ves11vnK,85.831,audio_features,-15.705,0,0.0329,0.143,0.348,0.668,0.317,0.721,0.432
1c0flvMImhKMuiZIc0VzEb,147.878,audio_features,-6.632,1,0.0245,0.297,0.446,0.523,0.622,0.0143,0.0065
435j8ueVosOip0Vjm3vvj5,171.552,audio_features,-4.907,1,0.073,0.214,0.681,0.338,0.992,0.000138,0.000228
2wqSycuLuGlQgzV1aA6Myu,117.987,audio_features,-11.424,0,0.0407,0.607,0.24,0.584,0.444,0.147,0.0
7erXAfnatmoUow8DnbseOY,134.621,audio_features,-6.789,1,0.0303,0.0374,0.595,0.741,0.421,0.577,7.19e-05
4jOi4D0touCN691r2F03Tm,99.19,audio_features,-7.069,0,0.0545,0.0997,0.64,0.528,0.877,0.00143,0.714
7hdOchAKFm6FwzyevcQ56y,90.908,audio_features,-6.94,1,0.253,0.0726,0.127,0.743,0.63,0.0241,2.69e-06
6S8ZXzeXsfCj8qi9179McI,82.999,audio_features,-8.7,1,0.0437,0.271,0.668,0.519,0.737,0.645,1.77e-06
6Wq2himUlF1WXAAl6WIH8b,116.915,audio_features,-7.928,1,0.0332,0.0849,0.968,0.813,0.777,0.566,3.27e-06
4X0YxjnkSXCeVcYOkkAsyH,130.715,audio_features,-10.429,1,0.0314,0.122,0.708,0.469,0.752,0.0778,1.66e-05
5a4MgIUSf9K8wXLSm6xPEx,75.219,audio_features,-12.535,0,0.0251,0.351,0.267,0.519,0.413,0.205,0.152
76nvqWPFucUra1xCkN1tnD,92.934,audio_features,-7.72,1,0.0231,0.0813,0.37,0.58,0.575,0.25,1.83e-05
0Ko9gGyOSjYxb71VBZotZW,126.057,audio_features,-7.107,1,0.0485,0.168,0.559,0.586,0.261,0.741,0.0
0TZiZV8pQ6RBlo3Fmd5LX1,133.029,audio_features,-12.139,0,0.236,0.0754,0.715,0.875,0.651,0.0316,0.0
3p50PUgtBHM6rwUuD3RfFV,77.791,audio_features,-6.928,0,0.298,0.229,0.481,0.823,0.547,0.0562,0.0
6aLZkgAUXzk1iCWYL4UVev,98.563,audio_features,-6.471,1,0.0389,0.17,0.674,0.612,0.787,0.00873,1.4e-06
4dr2h9rnEW6OBxm8LvRBW2,81.84,audio_features,-6.365,0,0.0317,0.106,0.3,0.495,0.669,0.242,3.66e-06
0jVo3e34A15l6MNu1O3cfa,115.658,audio_features,-11.599,0,0.037,0.107,0.453,0.735,0.403,0.139,0.473
3DWS2ZgcoQgfFm7uEnzYMI,100.352,audio_features,-8.615,1,0.205,0.301,0.435,0.888,0.462,0.0159,0.000218
5sp0v1NDTtfzcPMtFotz80,148.046,audio_features,-9.439,0,0.0325,0.0529,0.438,0.587,0.571,0.0421,0.0
3xvcFlh6hHqxyiAFkqpsjZ,149.312,audio_features,-9.566,1,0.032,0.288,0.155,0.429,0.413,0.669,7.9e-06
2BLkpiR7oE09eY8DHUk6Bx,138.992,audio_features,-5.245,1,0.0297,0.163,0.398,0.399,0.716,0.0399,1.84e-05
2O6X9nPVVQSefg3xOQAo5u,164.25,audio_features,-11.529,1,0.262,0.107,0.46,0.657,0.498,0.405,0.000479
1VZ68quNUGK1uQpjFEezv4,102.811,audio_features,-9.02,1,0.0269,0.0955,0.858,0.609,0.421,0.686,6.79e-06
09hctAvAEUpm7MKl1RBK2j,97.178,audio_features,-7.896,1,0.0283,0.171,0.565,0.448,0.796,0.000274,0.443
4ZHSKkW8RYp9UzVziPTMsg,197.59,audio_features,-8.458,1,0.0401,0.131,0.81,0.423,0.554,0.504,2.62e-05
79dD64QT2l64W12VkPGjvZ,123.534,audio_features,-10.506,0,0.0325,0.134,0.696,0.677,0.484,0.077,4.71e-05
11sxpJrfYJFxkA77PauDj4,116.286,audio_features,-9.902,1,0.0292,0.105,0.597,0.447,0.725,0.00106,0.0157
57TUYBa41jfW56U2U9652l,160.236,audio_features,-13.333,1,0.0355,0.0684,0.179,0.508,0.312,0.786,0.0259
4LrGrY6IyJUlkFu6Ms4myU,91.633,audio_features,-9.696,0,0.0463,0.317,0.96,0.75,0.79,0.125,0.00904
